sci_name_out,(Intercept),year,milieu_catopenland,milieu_catothers,milieu_caturban,tempsrping,precspring,shannon,drymatter,year:d_impervious,year:d_treedensity,year:eulandsystem_forest_lowmedium,year:eulandsystem_forest_high,year:d_agri,year:eulandsystem_farmland_low,year:eulandsystem_farmland_medium,year:eulandsystem_farmland_high,year:d_tempsrping,year:d_tempsrpingvar,year:d_precspring,year:d_shannon,year:protectedarea_perc,dev_exp,n_obs,PLS
Acrocephalus schoenobaenus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,19
Acrocephalus schoenobaenus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,21
Acrocephalus schoenobaenus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,22
Acrocephalus schoenobaenus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0635157654718088,1533,23
Acrocephalus schoenobaenus,NA,NA,NA,NA,NA,NA,NA,0.455605624973515,NA,NA,NA,NA,NA,NA,0.210599911180674,0.131603847187743,0.0847141791816726,NA,NA,NA,NA,NA,0.153439747163078,1283,25
Acrocephalus schoenobaenus,1.44471523550021,NA,0.316277454244728,1.17689328616603,0.220390571941302,NA,-0.157797873183749,NA,0.425132824070509,NA,NA,-0.0356047722959801,-0.0662404945840193,-0.0461701387649808,0.0655369122105492,NA,NA,0.0823171510707535,0.127061355820198,NA,0.0293899951921652,0.0397435558663228,0.37529492682917,34978,europe
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,2
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,3
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,4
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,1.99618496754789,NA,NA,NA,0.0863075548940897,0.112589060663278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120774802928365,2589,5
Acrocephalus scirpaceus,-2.92991987284998,0.042938293051846,NA,NA,NA,4.23047423157194,NA,NA,NA,-0.0310363598146844,0.0883333933114237,NA,0.0917979523360284,NA,NA,NA,NA,NA,NA,NA,0.0730095594586192,NA,0.269947057271228,7313,6
Acrocephalus scirpaceus,NA,NA,NA,NA,1.16323623758041,1.52199053491476,NA,NA,NA,NA,NA,NA,NA,NA,-0.11505830352662,NA,NA,-0.190570495741172,NA,NA,0.10208777781316,NA,0.0925263263311896,2104,7
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176900836235207,NA,NA,0.0661857023516232,-0.17171974991429,-0.148153147406811,-0.117786975666935,-0.174049554503464,NA,NA,-0.0810531693573921,-0.121122512332963,-0.122940547310213,0.0839929979608631,2990,9
Acrocephalus scirpaceus,NA,2.28157460314043,NA,NA,NA,-16.983364810795,NA,NA,NA,-0.137164763517467,0.124023040514636,-0.114519455523054,0.104091536257578,NA,4.36549561945088,NA,NA,NA,0.841382615574282,NA,NA,NA,0.351915792360756,858,10
Acrocephalus scirpaceus,NA,-0.272981106559003,1.30360924834077,2.14951284469471,1.33335569275403,NA,NA,NA,NA,0.0617292156374176,NA,-0.0561290903181281,-0.0871867142257719,0.0947542745487364,NA,NA,NA,-0.201603978080692,0.470147190656758,NA,0.0996147037337607,-0.12462746037638,0.20085296117431,3494,11
Acrocephalus scirpaceus,-2.49127299845368,0.473242676405043,NA,NA,1.71011957774605,NA,NA,-0.435785458500381,NA,NA,-0.141399375669178,NA,NA,NA,NA,NA,NA,0.0779164177594212,0.275154495538073,NA,-0.201696459453577,0.178563672730225,0.107762993040523,1362,12
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,0.491038068801772,NA,0.456148743738192,0.177236760555043,NA,NA,NA,NA,NA,-0.30102697298104,NA,-0.9034463716812,-0.380812215000897,NA,0.205354284234029,0.0895086849673866,1196,13
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,15
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,-0.904285106880259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217850766473914,1112,16
Acrocephalus scirpaceus,NA,NA,1.11214704655808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0804093084218567,NA,NA,NA,NA,-0.357249501031453,NA,NA,NA,-0.155541524644033,0.222336208938217,1179,17
Acrocephalus scirpaceus,-2.08234053861929,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112369766008304,-0.097521426247291,-0.14081424556187,NA,NA,NA,NA,NA,NA,0.0599521151704976,NA,-0.125460207065857,0.046485917228812,1591,18
Acrocephalus scirpaceus,NA,NA,NA,1.19628074247104,NA,NA,NA,0.64541964299687,NA,NA,NA,0.168765858426384,0.114300023044097,0.069549139153735,NA,NA,NA,NA,NA,-0.154467563595908,NA,NA,0.226944938276691,1303,19
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,21
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,22
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,2.0340259103624,NA,0.463440177444176,-0.676330710813173,NA,NA,NA,NA,NA,-0.272482531737932,NA,NA,NA,NA,-0.324645555470693,-0.106421963800667,NA,0.207491418527411,2129,23
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,24
Acrocephalus scirpaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,25
Acrocephalus scirpaceus,0.760541094379939,NA,0.494057745432421,0.790145576616412,0.473354405700128,0.572154943839928,NA,0.0232932316766021,0.0724777679650805,-0.0178736263002353,0.0381679053054837,NA,NA,NA,NA,NA,0.0576487397888926,NA,NA,NA,0.0886255523977248,NA,0.409032631068611,33133,europe
Actitis hypoleucos,-1.36690377802951,-0.241403002828166,NA,NA,NA,NA,NA,NA,NA,-0.0397433024498324,-0.117650699313971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298525748510106,2847,1
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,2
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,3
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,4
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,5
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,6
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,7
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,9
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,12
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,-1.54520288042756,NA,NA,NA,NA,NA,NA,NA,-0.329073545848062,NA,NA,NA,NA,0.515996984351227,0.112151087666681,1050,13
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,-0.294809905698751,NA,NA,NA,0.0760404348367784,0.15207134983122,0.403553492229338,NA,NA,NA,NA,NA,0.039598988969011,0.0673093077505079,NA,NA,0.0995463955422728,2393,14
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,15
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,16
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,17
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,18
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,19
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,21
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,22
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,23
Actitis hypoleucos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,24
Actitis hypoleucos,NA,NA,NA,0.465140672862748,1.78804579518302,NA,0.425873595886152,NA,NA,-0.156388902091746,-0.0410741973385819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432968098715008,3210,25
Actitis hypoleucos,-0.376870244634405,NA,-0.183051829482826,0.133439390527669,-0.727912095083697,NA,0.080037980815782,0.0655951207748597,NA,NA,0.0287425416742732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041126270867893,0.120251511562154,14857,europe
Aegithalos caudatus,NA,NA,NA,NA,NA,0.644534911782604,NA,0.10196722287569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0830039478487347,NA,NA,NA,NA,0.0453415060105649,14700,1
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,0.149374668837976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329607068668759,NA,NA,NA,0.0164754275704946,3415,3
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,0.41896156964312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137993764284904,1214,4
Aegithalos caudatus,NA,NA,-0.237171229539881,-0.672979028960421,NA,NA,NA,NA,NA,NA,0.0720284192744187,NA,-0.0704806265667978,NA,NA,NA,NA,-0.102496016136089,NA,NA,0.0693353660400081,NA,0.0482260039643047,7331,5
Aegithalos caudatus,0.535831482910292,NA,NA,NA,NA,NA,NA,0.131659453573839,0.0824988799224017,NA,NA,NA,NA,0.0334067512472029,NA,0.0379249722021733,0.0423870257571451,-0.0529933608570517,NA,NA,NA,NA,0.054459440331188,29240,6
Aegithalos caudatus,1.04754947252096,NA,-0.479546374939665,NA,NA,NA,NA,0.132988486225016,0.348837022897598,NA,NA,-0.107715280714387,NA,-0.0295602397894655,NA,NA,NA,NA,0.0596702486062783,-0.0650961467977572,0.0521328671594266,NA,0.133121154393817,5970,7
Aegithalos caudatus,NA,-0.342825887327322,-0.301033176497097,NA,NA,NA,NA,0.16553085671368,NA,NA,NA,NA,NA,NA,-0.0838432787153908,NA,NA,NA,NA,NA,NA,NA,0.0705374201056908,4840,9
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0927419364671646,NA,NA,NA,NA,NA,NA,NA,NA,-0.120913811925161,NA,0.530789340369517,2572,10
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195783083634314,NA,NA,0.147149148307776,4273,11
Aegithalos caudatus,0.576626780664738,NA,-0.40866744889301,NA,NA,NA,NA,NA,NA,-0.0928810582474164,NA,NA,NA,0.085114844600808,NA,NA,NA,NA,-0.0929491784585313,NA,NA,NA,0.0943731983101096,5423,12
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.180722034173307,NA,NA,NA,NA,NA,0.0220324224207387,1995,13
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,14
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,15
Aegithalos caudatus,NA,NA,-0.469643831178156,NA,NA,NA,NA,0.348362677188263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0847381200253463,2052,16
Aegithalos caudatus,NA,-1.396116973142,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320019491135791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0538663480648057,976,17
Aegithalos caudatus,NA,0.107139129549999,-0.413290339709122,NA,NA,0.154011433386523,NA,0.200390362726696,0.165408441399212,NA,NA,NA,-0.100858888203038,0.0424777535808793,NA,NA,0.0615329059825602,NA,NA,0.0559174542045964,0.0474628851924155,-0.0683917955638805,0.203398692142216,6957,18
Aegithalos caudatus,-1.41008597376575,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0737049870943215,NA,NA,NA,NA,0.144375972426292,NA,NA,NA,NA,NA,NA,0.0256900722703569,4092,19
Aegithalos caudatus,NA,0.579214664246843,-0.363117124476187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0827674593801095,NA,NA,NA,-0.256960332010169,0.568426900542862,NA,NA,-0.100202771220744,0.0619699043650785,2419,21
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,22
Aegithalos caudatus,NA,NA,-0.254724572641241,-0.555245013579639,NA,0.58451483243534,NA,0.0989868327594635,NA,-0.0640112720379863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0503325110281614,0.0260067587552343,8503,23
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,24
Aegithalos caudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25
Aegithalos caudatus,0.759179320654491,NA,-0.22539041271776,-0.279001642714746,-0.0540289537210623,0.231864066414654,0.100125414362147,0.108019855885869,0.0626858037098756,-0.0116927468021184,NA,-0.0221794650000342,-0.0242586580411441,NA,NA,NA,NA,NA,NA,NA,0.0173815524140813,NA,0.126681127311735,109474,europe
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,5
Aix galericulata,NA,-0.254539406164529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116532878796406,-0.242826186259613,NA,NA,0.504043414005997,-1.2371878526274,-0.410992520416597,NA,-0.159174776297916,0.0422035855135746,3190,6
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,9
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,10
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,11
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,18
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,19
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,21
Aix galericulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,23
Aix galericulata,NA,NA,-0.386817830900724,NA,-0.526252389401222,NA,NA,0.142552898513401,NA,NA,-0.142154899777674,NA,NA,-0.106452755736507,-0.138000351529199,NA,NA,0.276883049605456,-0.487266828410966,-0.282079966697522,NA,-0.101869040854586,0.0804511303608577,5175,europe
Alauda arvensis,0.404460318529892,-0.146057933612143,0.594810414514993,0.785443843185227,NA,0.653021622976788,0.341277435591777,NA,NA,-0.0523656192056646,-0.0391733747644126,-0.0353938698908111,-0.0269442586797488,-0.00811927249192506,0.0254222255756816,0.0239366893157697,-0.0382284746831311,-0.0329117622799165,-0.140036273182798,NA,NA,0.0321248429373422,0.0597538988263808,17083,1
Alauda arvensis,NA,-0.268100949632809,1.20358247394108,NA,NA,NA,-5.81882489641927,0.572198414807041,NA,-0.0566675077643925,NA,NA,0.082842470893244,NA,NA,NA,NA,0.107557135554621,NA,NA,-0.0617235912697955,NA,0.0173497058766457,1292,2
Alauda arvensis,NA,-0.16939006253648,NA,1.79592815239982,-1.03904105952732,NA,NA,NA,-0.837630605617371,0.0360958032487356,NA,NA,0.0688807541142811,NA,0.128742793798736,0.196949399938187,0.152029907833467,NA,NA,NA,NA,NA,0.374145084138233,2721,3
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,4
Alauda arvensis,NA,-0.113672863369211,1.07861047751979,0.64365315638292,0.328611321484026,NA,-0.763756394486665,NA,0.677289406054676,-0.0257187148567353,NA,NA,0.0170485518250624,0.0449133691877846,NA,NA,NA,0.0427301953499971,NA,-0.0197018819029363,NA,-0.0232676967736198,0.163351118272515,11299,5
Alauda arvensis,NA,-0.0768220471517307,0.6052150436482,0.8927710711235,NA,-1.50161855001253,NA,-0.217209770384048,NA,-0.0105203906790665,NA,NA,NA,NA,NA,NA,NA,NA,-0.0795791369795517,0.0456958238026062,NA,0.0216866219992006,0.0894570253702501,24540,6
Alauda arvensis,NA,NA,0.918449135763369,NA,NA,-1.08573134747962,-0.756018912438642,NA,NA,0.0542593298623606,-0.033366171469758,-0.0953790085773652,NA,NA,0.0574607930918795,0.106969558181421,NA,NA,NA,NA,-0.0329279185744647,NA,0.20394959243992,4600,7
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,8
Alauda arvensis,1.77939163934155,-0.100635207138966,1.01894221493211,0.697872347288563,NA,NA,NA,-0.112670111090483,NA,NA,-0.0768725640493262,-0.0421575056399252,-0.0187548736833866,0.0648665937036342,NA,NA,NA,NA,0.0547237052947262,-0.0286045252071963,0.0242175849639113,0.0192094917738886,0.103387914427991,6721,9
Alauda arvensis,4.3716475682681,-1.07581594869711,NA,NA,NA,NA,NA,-0.468591033051246,NA,-0.14239052309417,NA,NA,NA,NA,NA,1.15674255167273,1.12678163042354,NA,NA,NA,-0.365394472874526,-0.104079880677269,0.249106837353556,721,10
Alauda arvensis,1.34609589765011,-0.132810914969915,NA,0.784912824813928,NA,NA,NA,-0.29757502737673,NA,NA,NA,0.0260232494570068,NA,NA,0.087384898116273,0.11440209250854,0.138929535915157,NA,NA,NA,-0.0326259329707664,0.051892888122772,0.125662256154806,5172,11
Alauda arvensis,1.78561493394163,-0.270939311846659,0.577183544671639,NA,NA,-0.523181892126351,NA,-0.34052660096212,NA,-0.173143189587807,-0.0778246107425686,-0.0569823386033986,-0.100364174109557,NA,0.0980237935021128,NA,NA,NA,-0.0615139677513846,NA,-0.0584914540190371,-0.0372080904010768,0.205165346140226,4684,12
Alauda arvensis,NA,NA,1.37038409320606,1.1652340097634,NA,NA,-2.91147011030174,0.672525295035881,1.20134636821679,-0.181927033587315,-0.0642155347070914,0.136573267009453,0.0882401633568532,-0.15075216473132,NA,0.123953821261448,NA,-0.112128983329814,0.260314343645575,0.145321117685531,0.117169707524304,-0.109102114315465,0.29658200732299,1878,13
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,14
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,15
Alauda arvensis,NA,-0.166272914823817,0.789263305812527,NA,0.95677275090075,NA,NA,-0.157154952342038,0.861903304992159,-0.083532581399254,-0.0593619793455806,NA,NA,-0.121466116217198,NA,NA,NA,-0.212937385777718,NA,-0.133266687411432,NA,NA,0.189027800491138,3168,16
Alauda arvensis,11.24953435577,-0.2663008506626,1.27859873713519,1.28324708406096,1.0060712609729,18.9510032236309,NA,-0.41004392183117,NA,0.0713215647744894,0.0922733825872089,-0.0366902815472535,-0.0430473795643316,0.139462453758755,NA,NA,NA,-0.101377041981472,NA,NA,NA,NA,0.156042406820786,1674,17
Alauda arvensis,NA,-0.133714792612232,0.670384684889757,NA,0.834963649774066,NA,-0.309652828639081,NA,0.264695963329385,-0.143980586828417,0.083721273225156,-0.0370696683430392,NA,-0.147814750564625,0.0908535633624009,0.0582677294164396,0.0702513607326018,NA,-0.0927890137333706,-0.0264636266541757,-0.11182570536096,NA,0.196305008862041,4352,18
Alauda arvensis,1.69270674831257,-0.196345653083275,1.11001226750028,NA,NA,-0.470728311474525,-0.441562054828015,-0.286297119581448,NA,NA,NA,NA,NA,NA,0.244044785499418,NA,NA,-0.0375528354066351,NA,0.042213755938066,NA,NA,0.198588565477558,4153,19
Alauda arvensis,16.5314406348447,-0.250556043211253,NA,NA,-1.78927376442013,-2.57802992467632,-1.87391504440728,-0.417006141296155,NA,0.0469877609387663,NA,NA,-0.101909109832855,0.135361949317017,NA,NA,NA,NA,NA,NA,0.108651844294223,NA,0.269463410653196,1803,21
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,22
Alauda arvensis,1.89811372118961,-0.11112537330055,0.715851357847317,NA,NA,-0.691680147117941,-0.427979445906797,-0.203294720554938,NA,NA,NA,NA,NA,0.0539412464697168,NA,NA,NA,NA,-0.121051695896259,-0.0510851693693762,NA,-0.0239983549119017,0.365792711845464,7432,23
Alauda arvensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,24
Alauda arvensis,NA,NA,2.21822391799465,NA,NA,NA,NA,0.616456596461257,NA,-0.166872571024021,-0.0633669850567651,-0.15116972214755,NA,NA,NA,0.119557261232625,0.120603136390906,NA,NA,NA,0.141746427267115,0.281400939155769,0.0933325353556886,1563,25
Alauda arvensis,1.28100238118915,-0.0405916125156476,0.684648354843633,0.840198053303926,0.24592841674306,-0.307901168927713,-0.208643269454071,-0.164422620955536,0.126553737598164,NA,NA,-0.0316855864701687,NA,0.0121836357128975,0.027169846070854,NA,NA,0.012559174423742,-0.0293156229231288,NA,NA,0.0198570478633985,0.252224612718347,106580,europe
Alcedo atthis,-1.32825265351929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00963453906686085,1944,1
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,2
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,3
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,4
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224578489959516,NA,NA,NA,NA,NA,NA,NA,NA,0.164716225022562,NA,0.0581328135771784,1369,5
Alcedo atthis,-2.15007638875106,0.168326373825458,NA,NA,NA,NA,NA,0.191842543780603,NA,0.0497723300237383,NA,NA,NA,NA,NA,NA,NA,NA,0.25819410368566,0.249730345728895,NA,NA,0.203898867122788,5067,6
Alcedo atthis,-2.89666511570413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770501222425686,1123,7
Alcedo atthis,NA,0.985843790879719,NA,NA,NA,NA,1.70108954974568,-0.32864837427378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.679321858736273,NA,NA,NA,0.113104601246744,1094,9
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,10
Alcedo atthis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
